wavelength,counts
814.62,1120.18
814.94,1126.03
815.26,1143.82
815.58,1107.54
815.90,1110.12
816.22,1115.27
816.54,1106.14
816.86,1121.82
817.18,1118.31
817.50,1118.07
817.82,1134.46
818.14,1111.05
818.46,1114.33
818.78,1139.84
819.10,1111.75
819.42,1105.67
819.74,1115.27
820.06,1100.75
820.38,1101.22
820.70,1092.09
821.02,1087.88
821.34,1123.46
821.66,1118.78
821.98,1127.67
822.29,1134.22
822.61,1118.31
822.93,1111.99
823.25,1099.58
823.57,1113.16
823.89,1102.39
824.21,1116.67
824.53,1113.39
824.85,1134.46
825.17,1130.71
825.48,1104.97
825.80,1117.84
826.12,1105.67
826.44,1117.37
826.76,1117.14
827.08,1126.27
827.40,1121.35
827.71,1105.44
828.03,1119.71
828.35,1131.88
828.67,1115.73
828.99,1138.44
829.30,1126.03
829.62,1092.80
829.94,1108.24
830.26,1132.12
830.58,1118.54
830.89,1115.73
831.21,1108.24
831.53,1098.18
831.85,1102.86
832.17,1118.31
832.48,1130.71
832.80,1117.61
833.12,1131.18
833.44,1124.63
833.75,1116.67
834.07,1122.29
834.39,1113.16
834.71,1108.24
835.02,1106.14
835.34,1097.71
835.66,1109.18
835.97,1124.63
836.29,1124.63
836.61,1118.54
836.93,1131.18
837.24,1118.07
837.56,1114.56
837.88,1119.71
838.19,1124.39
838.51,1115.03
838.83,1113.16
839.14,1109.65
839.46,1118.78
839.78,1107.78
840.09,1119.95
840.41,1105.90
840.73,1108.95
841.04,1111.75
841.36,1134.22
841.67,1133.76
841.99,1104.97
842.31,1112.46
842.62,1122.05
842.94,1122.52
843.25,1106.84
843.57,1108.48
843.89,1100.99
844.20,1123.46
844.52,1127.90
844.83,1123.69
845.15,1111.52
845.47,1134.46
845.78,1118.54
846.10,1124.16
846.41,1105.20
846.73,1118.54
847.04,1124.63
847.36,1113.16
847.67,1109.65
847.99,1125.80
848.30,1113.86
848.62,1116.20
848.93,1135.16
849.25,1099.12
849.56,1121.82
849.88,1108.01
850.19,1103.09
850.51,1115.27
850.82,1125.33
851.14,1119.01
851.45,1120.65
851.77,1145.22
852.08,1114.33
852.40,1136.80
852.71,1119.95
853.03,1108.48
853.34,1108.71
853.66,1115.27
853.97,1108.24
854.28,1121.82
854.60,1109.18
854.91,1129.54
855.23,1112.69
855.54,1120.41
855.86,1131.88
856.17,1114.33
856.48,1110.35
856.80,1118.78
857.11,1125.10
857.42,1115.50
857.74,1131.88
858.05,1109.88
858.37,1139.84
858.68,1117.14
858.99,1105.44
859.31,1123.22
859.62,1116.44
859.93,1128.61
860.25,1115.50
860.56,1120.65
860.87,1111.99
861.19,1106.14
861.50,1105.90
861.81,1119.95
862.13,1104.03
862.44,1112.22
862.75,1100.29
863.07,1077.82
863.38,1125.33
863.69,1121.58
864.00,1119.48
864.32,1121.35
864.63,1115.03
864.94,1111.99
865.25,1122.05
865.57,1121.12
865.88,1119.95
866.19,1124.63
866.50,1117.37
866.82,1114.33
867.13,1122.05
867.44,1111.29
867.75,1145.69
868.07,1098.88
868.38,1100.75
868.69,1099.82
869.00,1140.07
869.31,1125.10
869.63,1123.93
869.94,1113.39
870.25,1122.05
870.56,1132.12
870.87,1138.20
871.18,1102.63
871.50,1117.14
871.81,1119.95
872.12,1100.75
872.43,1129.07
872.74,1117.84
873.05,1121.12
873.36,1116.67
873.68,1126.27
873.99,1106.37
874.30,1119.48
874.61,1132.59
874.92,1136.80
