wavelength,counts
875.23,725.33
875.54,691.86
875.85,720.18
876.16,706.61
876.47,714.57
876.79,715.50
877.10,713.63
877.41,725.10
877.72,688.35
878.03,703.33
878.34,716.44
878.65,710.82
878.96,716.91
879.27,712.23
879.58,724.40
879.89,707.78
880.20,715.97
880.51,729.31
880.82,730.01
881.13,721.82
881.44,719.95
881.75,696.78
882.06,716.91
882.37,710.12
882.68,719.95
882.99,698.42
883.30,718.78
883.61,704.74
883.92,714.10
884.23,697.95
884.54,718.54
884.85,724.16
885.16,708.01
885.47,700.52
885.78,708.01
886.09,699.12
886.40,702.86
886.70,684.14
887.01,721.59
887.32,708.25
887.63,706.14
887.94,715.27
888.25,713.16
888.56,708.95
888.87,722.06
889.18,704.97
889.48,716.44
889.79,721.82
890.10,715.97
890.41,719.95
890.72,711.52
891.03,715.27
891.34,711.76
891.64,703.80
891.95,728.84
892.26,709.42
892.57,703.80
892.88,699.35
893.19,735.63
893.49,697.95
893.80,712.93
894.11,691.86
894.42,716.44
894.73,719.71
895.03,703.57
895.34,718.31
895.65,708.95
895.96,717.14
896.26,729.08
896.57,710.12
896.88,726.50
897.19,707.54
897.49,701.93
897.80,684.61
898.11,715.27
898.42,676.65
898.72,720.18
899.03,735.63
899.34,719.71
899.64,716.67
899.95,734.93
900.26,716.91
900.57,700.05
900.87,723.93
901.18,719.95
901.49,716.91
901.79,720.89
902.10,724.63
902.41,703.33
902.71,716.44
903.02,705.91
903.33,710.59
903.63,705.20
903.94,726.50
904.24,717.14
904.55,704.74
904.86,721.59
905.16,707.54
905.47,720.89
905.78,701.22
906.08,729.08
906.39,689.76
906.69,715.74
907.00,717.14
907.31,701.46
907.61,699.59
907.92,710.59
908.22,697.95
908.53,707.78
908.83,721.59
909.14,711.76
909.44,728.14
909.75,733.52
910.06,704.27
910.36,713.63
910.67,724.16
910.97,708.25
911.28,704.03
911.58,712.93
911.89,706.61
912.19,725.33
912.50,705.20
912.80,710.35
913.11,718.78
913.41,721.59
913.72,704.27
914.02,709.42
914.32,712.69
914.63,710.82
914.93,707.08
915.24,710.12
915.54,694.91
915.85,711.05
916.15,708.48
916.46,716.44
916.76,692.80
917.06,704.97
917.37,726.03
917.67,712.93
917.98,731.65
918.28,715.27
918.58,730.25
918.89,713.16
919.19,704.97
919.50,731.65
919.80,684.37
920.10,703.80
920.41,704.74
920.71,718.78
921.01,704.50
921.32,712.46
921.62,709.88
921.92,719.48
922.23,713.16
922.53,727.44
922.83,693.03
923.14,713.86
923.44,744.52
923.74,706.84
